Entity,Code,Year,"Per capita CO2 emissions",Total_CO2_emission,Total_population
"South Africa",ZAF,1900,0.4950749653917635,2330304,4706972
"South Africa",ZAF,1963,5.95587857439561,109725150.97609033,18423000
"South Korea",KOR,1974,2.174551122239495,75633062.58261187,34781000
Spain,ESP,1999,7.394119957126456,299121728.74559367,40454000
Turkey,TUR,1879,0.010007724141698437,124576.00000000001,12447985
Turkey,TUR,1890,0.027649038618628677,366400,13251817
Turkey,TUR,1894,0.02891658755530819,392048,13557893
"United Kingdom",GBR,1868,7.884686245409303,213219152.00000003,27042186
"United Kingdom",GBR,1894,10.151413227653846,362102128,35670120
"United Kingdom",GBR,1995,9.781419510928274,566657195.1070968,57932000
"United States",USA,1803,0.041194036314334104,296784,7204538
"United States",USA,1827,0.11650808693057929,1447280,12422142
"United States",USA,1829,0.13688275777098,1795360,13116042
"United States",USA,1857,1.391742952692607,41055120,29499068
"United States",USA,1937,13.559391069713481,1789563552.0000002,131979640
Vietnam,VNM,1902,0.026715080458764428,399376,14949459
Italy,ITA,1948,0.7667124670336162,35540800,46354796
Italy,ITA,1977,6.354080665458923,354417911.3579678,55778000
Italy,ITA,2009,7.049626160450944,416675203.8396135,59106000
Japan,JPN,1904,0.6272493386774586,29051856,46316280
Japan,JPN,1932,1.1762281047023146,77995568.00000001,66309900
Myanmar,MMR,1988,0.10194720947134267,4086655.838868242,40086000
Philippines,PHL,1976,0.826118015589959,35066231.40774699,42447000
Poland,POL,1824,0.11832649568540997,1275072,10775879
Poland,POL,1883,1.4547380508745962,29927552.000000004,20572468
Poland,POL,1889,1.8124621886586643,40516512,22354404
Poland,POL,1947,3.83957782260175,91552368.00000001,23844384
Poland,POL,2005,8.405136700309972,322496690.0541933,38369000
"South Korea",KOR,2007,10.06125033793202,493353410.32049656,49035000
Spain,ESP,1836,0.0016185674661902062,21984,13582381
Spain,ESP,1878,0.22403881080466478,3755600,16763167
Spain,ESP,1948,1.189096839461383,32723184.000000004,27519360
Spain,ESP,1973,4.4186385330823486,154957234.71666488,35069000
Turkey,TUR,1929,0.2396377102363597,3550416,14815765
Turkey,TUR,1934,0.3613864205845096,5792784,16029335
Turkey,TUR,1956,0.5771469902756571,14362880.000000002,24886000
Turkey,TUR,1984,1.972529289335246,94906274.22707602,48114000
"United Kingdom",GBR,1923,10.173706903762529,454892928.00000006,44712604
"United Kingdom",GBR,1928,9.59080665710926,437657472,45633020
"United States",USA,1877,3.069742792915459,147175552,47943936
"United States",USA,1895,6.784839874353603,479947360,70738200
"United States",USA,1919,13.70562831688121,1476951072,107762376
"United States",USA,1942,15.888742292946203,2193896944,138078704
"United States",USA,1981,19.55814227128625,4530369843.151662,231636000
"United States",USA,2003,20.67239536313264,5991190934.561649,289816000
Vietnam,VNM,1954,0.09759064669346,2671056,27370000
Vietnam,VNM,1965,0.3473395136741324,13149926.648188978,37859000
Vietnam,VNM,1967,0.5730087111022386,22962178.08000001,40073000
Italy,ITA,1917,0.425860996494022,16121600,37856484
Japan,JPN,1943,1.976909583162306,150652688,76206160
Japan,JPN,1982,7.503112128896555,897409726.1766725,119605000
Mexico,MEX,1920,5.057924587499047,76236848.00000001,15072753
Mexico,MEX,1927,1.9217853323865897,31796192,16545132
Mexico,MEX,1999,4.005913237934042,390516452.00000006,97485000
Myanmar,MMR,1987,0.12545420120914472,4943397.344445138,39404000
Philippines,PHL,1945,0.0009130309943995242,14656,16052029
Philippines,PHL,1975,0.786766574015481,32482444.77480315,41286000
Poland,POL,1937,1.834348854063635,56341328.00000001,30714620
Russia,RUS,1967,10.009804274201622,1283126780.4970834,128187000
Russia,RUS,1977,14.54696122627755,1969847544.158232,135412992
Russia,RUS,1994,11.065400304764879,1641540981.2883625,148348992
"South Korea",KOR,1962,0.6438008502950259,17261588.398110233,26812000
Spain,ESP,1873,0.1910867716516052,3136384,16413402
Turkey,TUR,1865,0.012892819512113067,150224,11651757
Turkey,TUR,1908,0.11727557922387331,1722080,14684046
Turkey,TUR,1920,0.09803769105851227,1403312,14314005
Turkey,TUR,1949,0.3824957738853473,7969200,20834740
Turkey,TUR,1968,1.090494545405625,36265486.60200946,33256000
"United Kingdom",GBR,1948,9.503714615713562,475598192.00000006,50043400
"United Kingdom",GBR,2011,7.335126486867611,469609467.9422382,64022000
"United States",USA,1893,6.672475159442022,454094176,68054832
"United States",USA,1899,8.19602900574203,625532736,76321440
"United States",USA,1923,16.527954162332247,1894009536,114594312
"United States",USA,1991,19.924505693560942,5071563914.1293545,254539008
"United States",USA,1993,20.34965479550247,5281386608.386347,259532000
Vietnam,VNM,1931,0.22879779926984278,4656944,20353972
Italy,ITA,1886,0.2704053948400232,8328272.000000001,30799208
Japan,JPN,1879,0.06313859840233974,2315648,36675632
Japan,JPN,1888,0.1312341570523804,5169903.999999999,39394500
Japan,JPN,1922,1.2462888586336747,71429680,57313904
Japan,JPN,1970,7.318883337179704,767963109.6869292,104929000
Mexico,MEX,1978,3.4447205973540154,222167254.92634723,64495000
Mexico,MEX,2011,4.184837810451858,484164810.48022777,115695000
Myanmar,MMR,1973,0.14045322479159633,4106571.3864566935,29238000
Pakistan,PAK,2010,0.9242257874341341,165829204.5165632,179424992
Poland,POL,1975,11.03235365401653,374780085.9805955,33971000
Russia,RUS,1993,12.53351664852483,1859647999.2082233,148374000
"South Africa",ZAF,1997,8.972483058923208,385700129.25393194,42987000
"South Korea",KOR,2002,9.65891696338564,463628014.2425107,48000000
Spain,ESP,1944,0.9671614825491813,25798224,26674164
Spain,ESP,1980,5.674345684226028,213911483.6039528,37698000
Turkey,TUR,2012,4.737595063693647,353666209.0997944,74651000
"United Kingdom",GBR,1805,2.396326707125939,31462768,13129582
"United Kingdom",GBR,1842,4.047146292350323,85371200,21094172
"United Kingdom",GBR,1885,9.686749285900293,315290864,32548676
"United Kingdom",GBR,1934,9.04838840437923,423224976,46773520
"United States",USA,1861,1.392109567793158,45679088,32812854
"United States",USA,1873,3.1865799398786776,139506800,43779476
"United States",USA,1914,13.00782926526014,1315698432.0000002,101146656
"United States",USA,1973,22.132513094199183,4762452212.156791,215179008
"United States",USA,1986,18.486572177135173,4487855869.330443,242763008
Vietnam,VNM,1940,0.30333354239277494,6771072.000000001,22322200
Italy,ITA,1941,0.9606221713935673,42905440,44664220
Italy,ITA,1984,6.4119305395696875,364601606.27155113,56863000
Japan,JPN,1912,0.9657779171722481,49280800,51027052
Japan,JPN,2016,9.44064931550892,1206165678.4973662,127763000
Mexico,MEX,1971,2.377536794814281,126190142.92156279,53076000
Mexico,MEX,1979,3.6343945750546243,240320706.88091198,66124000
Mexico,MEX,1985,3.783888937852325,287511233.1648332,75983000
Myanmar,MMR,1952,0.061394501382788354,1132176,18441000
Myanmar,MMR,1964,0.12047327404084611,2857385.113700788,23718000
Myanmar,MMR,1976,0.15624930673246681,4892790.791020466,31314000
Poland,POL,1814,0.04940752953789105,501968,10159747
Poland,POL,1828,0.10919643464320829,1209120,11072889
Poland,POL,1928,2.2911121871424043,62892560.00000001,27450668
Poland,POL,1934,1.5216743598272315,45217424.00000001,29715572
Poland,POL,1976,11.61847702115614,398118733.6069363,34266000
Russia,RUS,1968,10.236921017097922,1319129642.2632382,128860000
Russia,RUS,2002,10.29989842043761,1495710049.022268,145216000
"South Africa",ZAF,1903,1.5560906260684915,7782336,5001210
"South Africa",ZAF,1933,2.6843790706794732,25332896.000000004,9437153
"South Africa",ZAF,1978,7.439139362327987,201890803.15421924,27139000
"South Africa",ZAF,1980,7.991647135786009,228217467.25664106,28557000
"South Africa",ZAF,1996,8.617201372925376,363999203.1937408,42241000
"South Korea",KOR,1961,0.5539298485933393,14448706.170708662,26084000
"South Korea",KOR,2001,9.402393325574057,448550575.9898359,47706000
Spain,ESP,1850,0.03331614226499252,494640.00000000006,14846857
Spain,ESP,1875,0.19879685281657353,3290272,16550926
Spain,ESP,1910,0.748042474132694,14894160.000000002,19910848
Spain,ESP,1922,0.6887652353745752,14941792.000000002,21693592
Spain,ESP,1925,0.8520960719000784,19052800,22359920
Turkey,TUR,1895,0.027408437778157015,373728,13635509
Turkey,TUR,1906,0.10877109458772914,1579184.0000000002,14518416
Turkey,TUR,1948,0.37912249978045365,7701728,20314616
"United Kingdom",GBR,1827,2.927720007869986,52230320,17839930
"United Kingdom",GBR,1874,8.900550961937379,257187152.00000003,28895644
"United Kingdom",GBR,1881,10.010484224014146,312312032,31198494
"United Kingdom",GBR,1896,10.318012520540996,375981359.99999994,36439320
"United Kingdom",GBR,1939,9.427187756017105,452456368,47994840
"United Kingdom",GBR,1973,11.77690465139743,659577321.9061645,56006000
"United States",USA,1810,0.05035559078993814,417696,8294928
"United States",USA,1841,0.33637044884656947,6214144,18474108
"United States",USA,1953,15.705775420408658,2605745200.0000005,165910000
"United States",USA,1965,16.963524875964602,3388192677.575914,199734000
"United States",USA,1990,20.31246802965341,5121179439.636218,252120000
Italy,ITA,1877,0.13086294217827985,3803232,29062712
Italy,ITA,1879,0.14800488618714466,4356496,29434812
Italy,ITA,1933,0.7305680316939658,30488144.000000004,41732108
Italy,ITA,2008,7.933742695463079,467471987.1020755,58922000
Japan,JPN,1957,2.068387096774194,188128080.00000003,90954000
Japan,JPN,2006,9.867062558716283,1267157774.9780211,128423000
Mexico,MEX,1928,1.43307766184957,24083472,16805420
Mexico,MEX,1930,1.1729779061339924,20379168,17373872
Myanmar,MMR,1947,0.001513040654826628,25648,16951296
Myanmar,MMR,1993,0.12361450791208936,5301826.244349512,42890000
Myanmar,MMR,1995,0.1573126048426862,6906337.977803609,43902000
Pakistan,PAK,1946,0.02279906409465509,751120,32945212
Pakistan,PAK,1954,0.2152313224532904,8559104,39767000
Pakistan,PAK,1964,0.32318370517494416,16038960.92042213,49628000
Philippines,PHL,1960,0.3169037945262552,8325062.682204724,26270000
Poland,POL,1856,0.4470122875842155,6316736.000000001,14131012
Poland,POL,1933,1.4722274205061239,43205888.00000001,29347292
Russia,RUS,2009,10.669504273845355,1529228124.4134674,143327008
"South Africa",ZAF,1938,3.6812593665501305,38702832,10513476
"South Africa",ZAF,1989,9.48379487669632,340752749.9196988,35930000
"South Africa",ZAF,1995,8.733014348645018,361861182.550455,41436000
"South Korea",KOR,2009,10.269405651276125,506764360.67352295,49347000
Spain,ESP,1851,0.034108981093175644,509296,14931434
Spain,ESP,1854,0.03621912411930063,549600,15174304
Spain,ESP,1871,0.1803968201104471,2938528,16289245
Spain,ESP,1915,0.7434586963830239,15311856,20595436
Turkey,TUR,1924,0.17415230611046664,2451216,14075128
Turkey,TUR,1971,1.3336179439459452,47638166.57569311,35721000
Turkey,TUR,2002,3.392089970083993,220977701.10112172,65145000
"United Kingdom",GBR,1843,4.187612793719593,89093824,21275564
"United Kingdom",GBR,1917,11.492367929868223,501169248.00000006,43608876
"United Kingdom",GBR,1950,9.886994468152363,500440112,50616000
"United Kingdom",GBR,2014,6.708255001359398,438874166.9539359,65423000
"United States",USA,1901,9.101996226421187,721525872,79271168
"United States",USA,1949,13.985049914421468,2159990288,154449952
"United States",USA,1977,21.221884043632485,4735366317.959978,223136000
"United States",USA,1983,18.370192613864603,4335916562.650462,236030000
"United States",USA,1996,20.962758183822366,5625041884.95804,268335008
Vietnam,VNM,1927,0.20255681707662407,3957120.0000000005,19535852
Italy,ITA,1897,0.3603291461883445,11918992,33078068
Italy,ITA,1943,0.15775493308798633,7119152,45127920
Japan,JPN,1946,0.6817327308563155,52710303.99999999,77318136
Mexico,MEX,1973,2.557910394591082,144071745.0649481,56324000
Mexico,MEX,2017,3.9492014010586094,492769503.2198901,124777000
Myanmar,MMR,1930,0.21372280160501594,3085088.0000000005,14434997
Philippines,PHL,1910,0.006600852876105198,51296,7771117
Philippines,PHL,1952,0.20317793933316622,4052384,19945000
Philippines,PHL,2001,0.8824134607320586,70304527.65690531,79673000
Poland,POL,1903,2.7105171527135807,68487488,25267314
Poland,POL,1979,12.53397220288494,441308627.2913758,35209000
Poland,POL,1980,13.036833931337837,463329077.9197467,35540000
"South Africa",ZAF,1925,3.646700095358806,28952928,7939487
"South Africa",ZAF,1929,3.5547952342828495,30770272.000000004,8655990
Spain,ESP,1835,0.00027155875615417067,3664,13492476
Spain,ESP,1868,0.16517305590557396,2660064,16104709
Spain,ESP,1962,1.930035392493396,59975849.82173228,31075000
Spain,ESP,1967,2.6315557862047627,86393976.46110237,32830000
Turkey,TUR,1944,0.3749020029821838,7023888.000000001,18735264
"United Kingdom",GBR,1801,2.1396057472562595,26710560,12483870
"United Kingdom",GBR,1818,2.664424164620751,42022416,15771669
"United Kingdom",GBR,1882,9.987086615990854,314964768,31537202
"United Kingdom",GBR,1893,8.95895146245905,316210528,35295484
"United States",USA,1833,0.24042885948735504,3528432,14675576
"United States",USA,1878,2.9325752004331385,143903600.00000003,49070728
"United States",USA,1917,15.788567380392212,1668468352,105675728
"United States",USA,1934,11.08516725704505,1434390048,129397240
Vietnam,VNM,1929,0.2669809850358433,5323792.000000001,19940716
Vietnam,VNM,1937,0.28826754485250655,6239792.000000001,21645836
Vietnam,VNM,1988,0.353327172680318,23008665.484942306,65120000
Italy,ITA,1902,0.4390495685316978,15015072,34199036
Italy,ITA,1958,1.7847731215638365,87650208.00000001,49110000
Japan,JPN,1903,0.5630470319410976,25787232,45799428
Myanmar,MMR,1931,0.20098050159114084,2934864,14602730
Myanmar,MMR,1970,0.16914052868115534,4612293.0766064245,27269000
Philippines,PHL,1911,0.004626462989495631,36640,7919657
Philippines,PHL,1953,0.19516516690856311,4034063.9999999995,20670000
Poland,POL,1857,0.46959887443585796,6716112,14301806
Poland,POL,1890,1.8508768051689082,41864864,22618936
Poland,POL,1969,9.05644144429624,293365307.70508814,32393000
Russia,RUS,1999,10.116329219571064,1486250623.6225023,146916000
"South Africa",ZAF,1906,2.1559969354400113,11464655.999999998,5317566
"South Africa",ZAF,1981,8.764858268029652,257099587.5761138,29333000
Spain,ESP,1901,0.6293234439056302,11805408,18758888
Spain,ESP,1916,0.861642149321062,17865664.000000004,20734436
Turkey,TUR,1874,0.021159484998199033,256479.99999999997,12121278
Turkey,TUR,1878,0.02634666774392276,326096,12377125
Turkey,TUR,1932,0.2575769973156831,4001088,15533561
Turkey,TUR,1945,0.3728144116372044,7089840.000000001,19017076
Turkey,TUR,1988,2.3961263507752064,124727961.0632526,52054000
"United Kingdom",GBR,1861,6.988224968916844,175047600.00000003,25048936
"United Kingdom",GBR,1987,10.089811100132563,571668517.3113108,56658000
"United Kingdom",GBR,2002,9.440315631590613,560056165.1597447,59326000
"United States",USA,1985,18.645896806430333,4484338181.946495,240500000
Vietnam,VNM,1919,0.09813045995597029,1766048,17996940
Vietnam,VNM,1984,0.2936230310280352,17474387.44557146,59513000
Vietnam,VNM,1991,0.3062191170360367,21262936.82963128,69437000
Italy,ITA,1906,0.5973916202179459,21089984,35303448
Italy,ITA,1940,1.1076028892624907,49049967.99999999,44284796
Italy,ITA,1999,8.19490836800965,464290728.49795467,56656000
Japan,JPN,1954,1.6205457087325674,142577232,87981000
Japan,JPN,1978,7.7804558167478515,901591439.5889243,115879000
Mexico,MEX,1956,1.2634785789236997,42143328.00000001,33355000
Mexico,MEX,1975,2.754082847630815,164165370.3815776,59608000
Mexico,MEX,1989,4.377317422435323,360555258.76857513,82369000
Myanmar,MMR,1949,0.006025819537183322,102592,17025402
Myanmar,MMR,2006,0.2592330831339314,12780450.231585952,49301000
Pakistan,PAK,1951,0.20637906982865264,7840960,37993000
Pakistan,PAK,1989,0.5771207027455924,60316616.006050095,104513000
Pakistan,PAK,1993,0.6591386874090222,77176571.49266018,117087000
Philippines,PHL,1931,0.006800875859126498,80608,11852591
Poland,POL,1800,0.042771566011799454,406704,9508747
Poland,POL,1822,0.08541340865460854,908672.0000000001,10638517
Poland,POL,1961,6.904164658135084,207235406.3785827,30016000
Poland,POL,2007,8.749090368083852,335553862.88712,38353000
Poland,POL,2018,9.05906773488196,343537966.6421937,37922000
Russia,RUS,1987,16.20849552365277,2350766601.613968,145032992
"South Africa",ZAF,1917,3.4943040864754806,23339680,6679350
"South Africa",ZAF,1946,4.485045356421266,56048208.00000001,12496687
"South Africa",ZAF,1954,4.97084638149045,73906544,14868000
"South Africa",ZAF,2012,8.762496724649159,462948989.453389,52833000
Spain,ESP,1838,0.00186341179889567,25648.000000000004,13764000
Spain,ESP,1845,0.01907645785997963,274800,14405190
Spain,ESP,1902,0.6542215939631696,12336688,18857048
Spain,ESP,1917,0.7593357477427309,15850464,20874118
Spain,ESP,2007,8.083447263039275,367222925.71261126,45429000
Spain,ESP,2009,6.366931865589177,296597154.02660626,46584000
Turkey,TUR,1889,0.030588058150096416,403040,13176384
Turkey,TUR,1926,0.21092193786753125,3008144,14261883
Turkey,TUR,1946,0.36231975413860457,7023888,19385882
Turkey,TUR,1958,0.61328154152011,16040991.999999998,26156000
Turkey,TUR,1978,1.8247862294577022,76714013.0864018,42040000
"United Kingdom",GBR,1836,3.8376985323854726,76445696,19919672
"United Kingdom",GBR,1841,3.912871297732509,81839104.00000001,20915358
"United Kingdom",GBR,1951,10.767100114619975,544836800,50602000
"United Kingdom",GBR,1964,11.281220217744993,607865988.9927535,53883000
"United Kingdom",GBR,1979,11.467188181093531,644513311.718362,56205000
"United States",USA,1823,0.08067339529716666,901344,11172754
"United States",USA,1865,1.6205578774921148,58821856.00000001,36297288
"United States",USA,1916,14.539916775275524,1516258464,104282472
"United States",USA,1925,14.700836164176641,1740898304.0000002,118421720
"United States",USA,1944,17.24529539217135,2440377888,141509776
Italy,ITA,1932,0.6779977506028207,28077232.000000004,41411984
Italy,ITA,1946,0.48515344171129815,22174528.000000004,45706216
Italy,ITA,1974,6.518670333064656,358253084.16456735,54958000
Italy,ITA,2010,7.186699846658505,426350968.4030158,59325000
Japan,JPN,1924,1.3489994998264183,79347584,58819580
Japan,JPN,2012,10.168548265756241,1305885642.4814796,128424000
Mexico,MEX,1913,0.7760240299997,11743120,15132418
Mexico,MEX,2016,3.93588166002927,485424092.77638996,123333000
Myanmar,MMR,1935,0.1964057673959563,3026464.0000000005,15409242
Myanmar,MMR,1941,0.19103919097709157,3184016.0000000005,16666821
Myanmar,MMR,1958,0.11579788664745438,2410912.0000000005,20820000
Myanmar,MMR,1965,0.11234927712192537,2725481.1137007875,24259000
Myanmar,MMR,1969,0.1206106435786982,3212585.1023622053,26636000
Myanmar,MMR,2017,0.47593814103067966,25407005.782640774,53383000
Pakistan,PAK,1980,0.40909563664160353,31931550.822423723,78054000
Philippines,PHL,1920,0.010901951824705047,102592,9410425
Philippines,PHL,1932,0.007246773930502139,87936,12134503
Philippines,PHL,1956,0.2724537375849451,6254448,22956000
Philippines,PHL,1968,0.6575760067754515,22222781.148976382,33795000
Poland,POL,1804,0.04728716722301361,458000,9685503
Poland,POL,1811,0.058943062826244244,589904,10008031
Poland,POL,1846,0.23201646625310146,2949520,12712546
Poland,POL,1995,9.423602816730014,362422340.72861964,38459000
Russia,RUS,1991,16.190880511338456,2396185552.156046,147996000
Russia,RUS,2015,11.190798731195862,1622497864.5160422,144984992
"South Africa",ZAF,1902,1.188931340162045,5825760,4899997
Spain,ESP,1834,0.00027336775797403456,3664.0000000000005,13403190
Turkey,TUR,1937,0.25197338534618086,4246576,16853272
Turkey,TUR,1962,0.7492992672929722,21604545.773858268,28833000
"United Kingdom",GBR,1884,9.904704957223231,319097760,32216786
"United Kingdom",GBR,1899,11.023239429129378,414552288,37607120
"United Kingdom",GBR,1908,11.246341687622502,461964448,41076864
"United Kingdom",GBR,1994,9.957347643280862,575166271.9188324,57763000
"United States",USA,1815,0.06518102689057964,600896,9218879
"United States",USA,1863,1.5870184200285382,54809776.00000001,34536320
"United States",USA,1870,2.4113014719517034,98620224,40899168
"United States",USA,1886,4.8920326295722605,287462784,58761420
"United States",USA,1890,6.27221691852647,401746608.00000006,64051772
"United States",USA,1935,11.441851783195768,1490262384.0000002,130246608
"United States",USA,1980,20.554290449703263,4716716355.236106,229476000
"United States",USA,2018,16.558679664323854,5416277883.481675,327096000
Vietnam,VNM,1978,0.296176126829945,15389015.373957112,51959000
Vietnam,VNM,1983,0.331142865546641,19255295.34580608,58148000
Vietnam,VNM,2014,1.7454453599604511,160081775.74341282,91714000
Italy,ITA,2004,8.53507697253884,494590640.4046807,57948000
Mexico,MEX,1917,1.7303128245373478,26131648.000000004,15102268
Mexico,MEX,1931,0.9473732429819661,16751808,17682374
Mexico,MEX,1977,3.060859451959629,192436233.7447019,62870000
Myanmar,MMR,1942,0.06118523491117668,1025920,16767444
Myanmar,MMR,1951,0.05059655324790102,916000.0000000001,18104000
Myanmar,MMR,1989,0.1086469520396698,4425299.00352779,40731000
Myanmar,MMR,2015,0.42093408707868274,22175228.641392086,52681000
Pakistan,PAK,1958,0.28188547115854085,12124176,43011000
Philippines,PHL,1977,0.8406366685654747,36676137.2128431,43629000
Poland,POL,1899,2.5259844426481655,61917936.00000001,24512398
Poland,POL,1994,9.395765664693746,360694048.10192823,38389000
Poland,POL,2002,7.968400659572892,306695772.98630106,38489000
"South Africa",ZAF,1894,0.5843291732025225,2432896,4163571
"South Korea",KOR,1964,0.7867832272484723,22195154.840679403,28210000
"South Korea",KOR,1995,8.257179494038073,373992430.8234665,45293000
Spain,ESP,1831,0.0002788695007946715,3664,13138762
Spain,ESP,1931,0.9492014494642173,22537264,23743394
Spain,ESP,1982,5.4592514625485595,208597998.38398045,38210000
Turkey,TUR,1981,1.7601621375060346,79186174.24212149,44988000
Turkey,TUR,1995,3.093100014007365,180903047.41923472,58486000
"United Kingdom",GBR,1866,8.0033632549728,211731568.00000006,26455324
"United Kingdom",GBR,1890,10.317601981319621,353022736,34215580
"United States",USA,1891,6.5372272267464995,427423920,65383060
"United States",USA,1904,10.49506126288935,880221040,83870024
"United States",USA,1978,21.68057365781717,4882964014.379146,225223008
Vietnam,VNM,1914,0.09567539910208647,1645136.0000000002,17194974
Vietnam,VNM,1962,0.2692288411600137,9337663.897952756,34683000
Vietnam,VNM,1979,0.30602428972248363,16248359.66281527,53095000
Italy,ITA,1894,0.4022286557216156,13062160,32474464
Italy,ITA,1944,0.07914931153153752,3583392.0000000005,45273824
Japan,JPN,1880,0.06356636178076233,2348624,36947592
Japan,JPN,1919,1.4290368614755344,79193696,55417532
Japan,JPN,1953,1.6784300218717623,145805216,86870000
Japan,JPN,1984,7.732319746550834,937072097.764749,121189000
Mexico,MEX,1900,0.07321219960328315,1000272.0000000001,13662641
Mexico,MEX,2010,4.064951522003979,463782514,114093000
Myanmar,MMR,1934,0.20152782246152978,3063104.0000000005,15199410
Pakistan,PAK,1949,0.03333045452572667,1216448,36496592
Pakistan,PAK,1969,0.3571400252453779,20213411.148837898,56598000
Pakistan,PAK,2016,0.9657868593679657,196664151.6862531,203631008
Poland,POL,1837,0.1245466361167217,1472927.9999999998,11826317
Russia,RUS,1973,12.710345918177387,1681273716.672832,132276000
Russia,RUS,1998,9.896099055987781,1458298973.820623,147360992
"South Africa",ZAF,1885,0.010569101704238804,36640,3466709
"South Africa",ZAF,2018,8.090290042510969,467562132.42683643,57793000
Spain,ESP,1865,0.14470390668451008,2304656,15926702
Spain,ESP,1924,0.8307717411721997,18389616,22135582
Spain,ESP,1943,0.901364490364145,23856304,26466878
Spain,ESP,1954,1.37899035325144,39739744,28818000
Turkey,TUR,1893,0.031528291000523866,425024.00000000006,13480718
Turkey,TUR,1998,3.4573664069487724,212040281.7381682,61330000
Turkey,TUR,2010,4.346648313221237,314380032.5503524,72327000
Turkey,TUR,2014,4.683156078913885,361675460.8184404,77229000
"United Kingdom",GBR,1913,11.673060990663283,498322320.00000006,42689944
"United Kingdom",GBR,1927,10.261051667767516,466734976,45486076
"United Kingdom",GBR,1997,9.643773321850315,562299491.0771263,58307000
"United States",USA,1853,1.143922448537794,30162048,26367214
"United States",USA,2012,17.105173702259446,5371777170.152366,314044000
Vietnam,VNM,1942,0.14858741415881896,3385536,22784810
Italy,ITA,1914,0.7251505879757083,27238176,37562096
Italy,ITA,1922,0.6753290545554689,25699296,38054480
Italy,ITA,1959,1.905009365455219,94084602.54110235,49388000
Italy,ITA,2005,8.484034861299056,494458035.7513703,58281000
Italy,ITA,2016,5.827065379853594,353487267.1380586,60663000
Japan,JPN,1913,1.0494332746046322,54315135.99999999,51756636
Japan,JPN,1929,1.4972320858671222,94897600,63382024
Japan,JPN,1980,8.019813131259017,944870323.6855437,117817000
Japan,JPN,2003,10.056238711586406,1287781816.928332,128058000
Mexico,MEX,1911,0.5546504393604424,8401552,15147472
Myanmar,MMR,1968,0.11250520154786536,2926822.8182677175,26015000
Pakistan,PAK,1953,0.21547981283080622,8427200,39109000
Pakistan,PAK,2004,0.8295374286916418,129959474.62967664,156664992
Pakistan,PAK,2012,0.888134515286834,166329832.02291825,187280000
Philippines,PHL,1917,0.0012368618591163483,10992.000000000002,8887007
Philippines,PHL,1950,0.1940460710441335,3605376,18580000
Philippines,PHL,1996,0.8578706700547989,61253681.58325275,71402000
Poland,POL,1812,0.04517619956772299,454336,10056977
Poland,POL,1852,0.30581752179656224,4129327.9999999995,13502588
Poland,POL,1869,0.9306601358789798,15612304,16775516
Poland,POL,1942,6.531587735509908,181613488.00000003,27805412
Poland,POL,1951,4.831036823161809,122143104.00000001,25283000
Poland,POL,1996,9.775157170557383,376441302.6381648,38510000
Russia,RUS,1982,15.24691096150815,2133881545.5931606,139955008
Russia,RUS,1983,15.355215598693755,2164102665.617503,140936000
"South Africa",ZAF,1974,7.19065945867163,176552261.6887645,24553000
"South Korea",KOR,1972,1.7989471505949153,60277322.17498383,33507000
Turkey,TUR,1881,0.01455137907676901,183200,12589872
Turkey,TUR,1999,3.3362364976947205,207804162.73191106,62287000
"United Kingdom",GBR,1915,11.297835846512266,489481088,43325208
"United Kingdom",GBR,2016,6.030934144375546,399838871.90380996,66298000
"United States",USA,1851,0.9905233653939258,24633072,24868744
"United States",USA,1908,11.598138708373366,1050974431.9999999,90615784
"United States",USA,2015,16.900396433974954,5422965677.347359,320878016
Vietnam,VNM,1898,0.04602687844053646,655856,14249413
Vietnam,VNM,1900,0.03513955120348304,512959.99999999994,14597796
Vietnam,VNM,1955,0.12522712900131452,3524768,28147000
Vietnam,VNM,1963,0.2550426089507771,9110377.034330709,35721000
Vietnam,VNM,2004,1.0570321493426085,87800261.42084509,83063000
Italy,ITA,1925,0.7913399838870679,30968127.999999996,39133784
Italy,ITA,1968,4.719616637306832,249172160.36661416,52795000
Mexico,MEX,1910,0.2748875204049755,4154976,15115186
Mexico,MEX,1945,0.9465568579725624,22617872,23894890
Mexico,MEX,1972,2.418706591297076,132279063.47803709,54690000
Mexico,MEX,2009,4.23160348200313,475903054,112464000
Myanmar,MMR,1971,0.18268559398693066,5099485.670551183,27914000
Myanmar,MMR,1974,0.15612395662053707,4670916.534173228,29918000
Myanmar,MMR,1978,0.15713682544266172,5146073.896421729,32749000
Myanmar,MMR,1980,0.16096256934492914,5508782.973260855,34224000
Myanmar,MMR,1992,0.11418315734163538,4841594.237600023,42402000
Pakistan,PAK,1955,0.21782375024698675,8819248,40488000
Pakistan,PAK,1961,0.2680901236127304,12349571.544220425,46065000
Pakistan,PAK,1996,0.734496972137472,93537454.90473492,127349000
Pakistan,PAK,2006,0.8762597219871656,143726755.38957864,164023008
Pakistan,PAK,2014,0.9141353599171685,178535199.15553972,195304992
Philippines,PHL,1991,0.685071096317868,43471186.41685031,63455000
Philippines,PHL,2002,0.8622268066847587,70155084.1259054,81365000
Poland,POL,1817,0.0720284506724729,743792,10326364
Poland,POL,1855,0.40245316609036563,5620576.000000001,13965789
Poland,POL,1948,3.706386450451989,88932608.00000001,23994424
Poland,POL,1953,5.301079664889566,139206352,26260000
Spain,ESP,2014,5.440986415493433,254518462.5439518,46778000
